text,keywords
"本篇 文章 在 广泛 收集 道教 和 彝族 文化 资料 基础 上 , 论证 了 西王母 作为 彝族 先民 古羌人 的 始 祖母 , 与 彝族 文化 的 渊源 关系 , 同时 论证 了 西王母 在 历史 发展 过程 中 , 其 逐渐 为 中原 文化 所 吸收 , 特别 是 为 道教 吸收 后 , 道教 赋予 了 西王母 新 的 形象 和 内容 , 并 成为 道教 女仙 之首 . 文章 认为 作为 彝族 先民 古羌人 的 西王母 不仅 丰富 了 道教 的 内容 , 同时 道教 作为 一种 精神 纽带 , 也 促进 了 中华民族 多元 一体 格局 的 形成 .",西王母_道教_彝族
"  家畜 外伤 化脓 是 外科 常见病 , 近几年 用 大蒜 、 蜂蜜 对 20 头 家畜 ( 牛 17 头 、 马 2 匹 、 驴 1 头 ) 不同 程度 的 化脓 创 进行 治疗 , 均 治愈 .",大蒜_蜂蜜_治疗_家畜_化脓_常见病_治愈_外伤_外科
"希腊 爆发 严重 的 债务 危机 后 , 人们 将 目光 集中 到 了 雅典 奥运会 上 , 超出预算 的 花费 、 闲置 的 场馆 、 低于 预计 的 经济 回报 成为 人们 质疑 雅典 奥运会 的 焦点 , 对 雅典 奥运会 与 希腊 债务 危机 的 关系 也 呈现出 截然不同 的 观点 . 经济 结构 模式 不合理 、 决策 失误 以及 脆弱 的 政经 结构 是 导致 上述 问题 的 原因 , 雅典 奥运会 只是 加重 了 危机 的 影响 、 加速 了 危机 的 到来 , 并 给 主办国 带来 了 沉重 的 负担 .",奥运会_危机_影响
"冷战 结束 后 , 印度 根据 国际形势 的 变化 相应 地 调整 了 对外 政策 , 亚洲 成为 其 发展 对外 关系 的 重点 . 在 与 亚洲 国家 普遍 交往 并 建立 友好关系 的 基础 上 , 印度 将 亚洲 分为 南亚 、 东亚 、 中亚 和 西亚 四个 地区 , 并 根据 各个 地区 不同 的 情况 突出重点 , 采取相应 政策 , 为 本国 的 崛起 创造 了 有利 的 周边环境 .",印度_亚洲_政策
"花卉 有着 很多 的 优点 , 其 鲜亮 的 色彩 能够 为 空间 创造 五彩缤纷 的 氛围 , 因此 在 城市 园林绿化 工程 中 常常 作为 视觉 焦点 出现 . 本文 简单 概述 了 城市园林 花卉 植物 的 涵义 和 分类 , 提出 花卉 造景 要 注意 的 四个 原则 , 最后 阐述 了 城市园林 中 花卉 的 具体 应用 .",城市园林_花卉_应用
"现代 社会 在 其 发展 中 对于 环保 绿化 的 关注度 越发 强烈 , 城市园林 在 城市 建设 中 的 意义 越发 重大 且 关键 . 与 城市 经济 发展 形成 鲜明对比 的 是 环境污染问题 越发 突出 , 越来越 多 的 城市 开始 通过 建设 城市园林 来 帮助 美化 城市 及 环境 . 本文 首先 对 城市园林 建设 的 重要性 进行 了 阐述 说明 , 之后 着重 对 城市园林 的 管理 与 创新 对策 进行 了 分析 研究 , 以此 帮助 促进 城市园林 的 良好 发展 .",城市园林_管理_创新
"通过 模拟 牧草 播期 ( 4 ～ 7 月份 ) 田间 土壤 的 自然 变 温和 水分 状况 , 对 5 种 禾本科 牧草 萌发 期 的 耐旱性 进行 了 测定 . 测定 内容 包括 发芽率 、 休眠 率 、 死亡率 和 发芽 指数 . 结果表明 : ( 1 ) 这 5 种 牧草 都 适于 在 较 低 的 温度 条件 下 播种 ( 5 / 250 ℃ , 5 / 300 ℃ ) , 即 在 春季 和 早夏 播种 最佳 ; ( 2 ) 在 一定 的 温度 范围 内 对 种子 进行 适当 的 播前 抗旱 锻炼 ( 预措 ) , 有利于 提高 牧草 在 萌发 期 的 耐旱 和 抗旱 性能 . 5 种 牧草 在 萌发 期 耐旱性 的 强弱 为 : 沙地 雀麦 、 无芒 雀麦 ＞ 披 碱草 ＞ 冰草 ＞ 老芒 麦 .",牧草_萌发_耐旱性
"毛泽东 的 "" 革命 "" , 既 是 一场 驱动 着 古老 中国 由 传统 走向 现代 的 卓绝 的 努力 , 同时 又 强烈 地 体现 出 对于 "" 现代性 "" 弊端 进行 反拨 的 价值 维度 : 针 埘 现代性 过程 极易 产生 的 官僚主义 政治体制 的 弊端 , 他 试图 通过 一场 全方位 的 文化大革命 实现 权力 重组 , 以 巩固 其 人民 民主 的 政治体制 ; 针对 现代性 过程 中 所 带来 的 片面 的 发展 主义 的 经济 模式 , 他 试图 通过 "" 抓 革命 、 促生产 "" 来 寻找 一个 "" 发展 "" 和 "" 公正 "" 的 结合点 ; 针对 现代性 过程 中 出现 的 文化 精英 主义 倾向 , 他 试图 通过 对 知识分子 再 教育 来 破解 精英 与 大众 的 对立 这一 历史性 难题 . 在 带领 中国 走向 现代化 的 过程 中 致力于 超越 西方 现代性 的 弊端 , 进而 创造 出 一种 新 的 社会 现代化 方案 , 成为 毛泽东 "" 革命 "" 的 一个 重要 主题 .",毛泽东_革命_现代性
"通过 对比 研究 句子 语境 中 句法 成分 和 语义 联系 对 目标 词 加工 的 不同 影响 , 来 探讨 句子 语境 的 作用 机制 和 作用点 问题 . 实验 一 采用 词汇 命名 任务 研究 发现 , 句法 违反 对 词汇 命名 会 产生 抑制作用 , 而 语义 违反 对 词汇 命名 却 没有 发现 抑制作用 . 实验 二 利用 词汇 决定 任务 发现 , 句法 和 语义 成分 影响 词汇 决定 任务 , 句法 违反 和 语义 违反 对 词汇 决定 任务 均会 产生 抑制作用 . 结果表明 , 句子 语境 加工 中 , 对 内容 词语 义 整合 过程 中 存在 一个 句法 成分 的 独立 加工水平 .",句子_语境_句法_语义_作用点
"城市 中 的 环境 问题 日益严重 , 人们 渴望 着 能 有 一个 安静 、 优美 、 和谐 的 生活 环境 . 对 城市 环境规划 设计 在 城市 老区 、 居住区 、 城市园林 、 城市 商业 环境 、 城市 灯光 环境 等 方面 的 发展 动向 进行 了 初步 的 探讨 .",环境规划_设计_动向
"谋求 利润 最大化 是 企业 实现 自身 价值 的 内在 动力 , 也 是 在 市场经济 条件 下 求得 生存 和 发展 的 客观 要求 . 是否 有利于 发展 社会主义 生产力 , 是否 有利于 企业 自身 长远 发展 , 是否 有利于 国家 利益 和 社会 利益 , 是 衡量 和 判断 企业 求利 行为 是否 合乎 道德 的 根本 标准 . 正确处理 企业 利益 与 国家 利益 、 社会 利益 的 关系 是 当前 企业 道德 建设 的 重点 .",企业_市场经济_利益_道德
"甜菜碱 是 植物 重要 的 渗透 调节 物质 , 在 低温 等 逆境 条件 下 , 许多 植物 细胞 中 迅速 积累 甜菜碱 以 维持 细胞 的 渗透 平衡 . 对 近几年来 甜菜碱 提高 植物 抗寒性 的 机理 研究 及其 应用 , 包括 甜菜碱 的 生物 合成 途径 、 低温 胁迫 下 甜菜碱 对 植物 的 保护 机理 、 甜菜碱 合成酶 基因 的 转化 及 外源 甜菜碱 在 植物 抗寒 中 的 应用 进行 了 综述 .",甜菜碱_抗寒性_植物
"根据 河南省 濮阳 农科所 从事 花生 杂交育种 工作 取得 的 成效 , 就 杂交育种 中 育种 目标 、 亲本 选配 、 杂交 后代 选择 等 育种 策略 进行 了 初步 探讨 .",花生_杂交育种_策略
"科技进步 为 体育 的 发展 创造 了 有利条件 , 同时 , 也 使 体育运动 的 发展 陷于 矛盾 之中 . 体育 发展 的 根本 在于 促进 人 的 发展 . 全民 健身 能 促进 人 的 可 持续 发展 . 竞技 体育 的 发展 要 对 科技 加以 正确 利用 . 本文 对 科技进步 和 社会 发展 背景 下 的 体育运动 进行 了 反思 , 其 目的 是 希望 体育 能为 社会 服务 .",科技进步_体育_人_发展
"  撤诉 案件 和 无罪判决 案件 二者 性质 不同 , 但 在 本质 上 有 其 共性 . 大部分 撤诉 案件 是 法院 认为 案件 可能 判决 无罪 并 建议 检察机关 撤诉 的 . ① 鉴于 两类 案件 本身 存在 的 问题 , 我们 对 广州市 2000 年 至 2002 年 11 月 的 两类 案件 进行 了 调查 和 分析 .",撤诉_案件_无罪判决_检察机关_广州市_法院_调查
根据 田径 规则 就是 要 公正 合理 的 精神 ， 就 规则 中 若干 条款 ， 即 径赛 项目 承认 全国纪录 、 径赛 项目 后续 赛次 编排 分组 ， 径赛 决赛 中 出现 第一名 成绩 相等 ， 适当 扩大 田赛 主裁判 权限 以及 全能 比赛 跳高 、 撑竿跳 时限 的 规定 等 问题 提出 改进 意见 ， 以期 达到 进一步 完善 规则 的 目的 。,田径_规则
"近郊 城市化 进程 中 , 农民 集体土地 产权 变化 频繁 . 本文 在 阐述 我国 目前 近郊 农民 集体土地 产权制度 建设 的 现状及 后果 的 基础 上 , 提出 构建 产权 主体 明确 、 产权 权能 完善 、 流转 行为规范 、 土地 市场 公开 、 法律 政策 齐全 的 农民 集体土地 产权制度 .",近郊_城市化_集体土地_产权制度
"树莓 是 新兴 的 第三代 小 浆果 树种 之一 , 享有 "" 世界 水果 之王 "" , "" 红宝石 "" , "" 癌症 的 克星 "" 之 美誉 , 其 特殊 的 风味 和 极 高 的 营养价值 使 其极 受欢迎 . 树莓 浆果 柔软 多汁 , 常温下 很难 贮存 , 树莓 更 适于 冷冻 或 制成 各种 加工品 .",树莓_营养价值_贮存_冷冻
"研究 了 金堆 城钼业 公司 露天矿 排土场 工程地质 特征 , 分析 了 矿山 生产 爆破 震动 对 排土场 边坡 稳定性 的 影响 , 并 对 排土场 边坡 变形 破坏 特征 进行 了 有限元 数值 模拟 和 稳定性 分析 计算 , 提出 了 排土场 边坡 的 综合治理 措施 , 得出 如下 结论 : ① 排土 边坡 有 2 种 整体 破坏 方式 和 3 种 表层 浅部 破坏 方式 ; ② 日常 生产 爆破 对 边坡 影响 不 大 ; ③ 建议 做好 排土场 安全 监测 工作 、 排水 工作 及 局部 支挡 工作 .",排土场_稳定性_措施
"对 太钢 3 号 高炉 炉顶 料面 摄像 监测 装置 的 应用 情况 进行 了 总结 分析 . 3 号 高炉 采用 的 这种 料面 摄像 监测 装置 能 在 高温 、 高压 、 高尘 、 高温 的 炉 内 长期 稳定 地 在线 工作 , 耗气量 少 , 运行 费用 低 . 通过 该 装置 高炉 工长 能 及时 了解 和 掌握 高炉 炉况 , 使用 该 装置 后 3 号 高炉 的 各项 技术 经济指标 得到 明显改善 .",炉顶_料面_摄像_监测
"清代 理学 沿承宋 、 元 、 明 , 但 有 自己 的 特点 : 一 、 无 主峰 可指 , 无大 脉络 可寻 ; 二 、 学理 无 创新 , 重在 道德规范 ; 三 、 鸦片战争 后 , 理学 受 西学 冲击 , 既 抵拒 又 有所 会通 ; 四 、 宋学 、 汉学 虽存 门户之见 , 但 也 兼采 .",清代_理学_特点
在 城市园林 中 ， 园林植物 保护 是 一项 重要 的 工作 ， 园林植物 保护 不仅 关系 到 园林绿化 质量 ， 同时 也 关系 到 生态环境 的 平衡 发展 。 本文 就 城市园林 植物保护 发展趋势 进行 了 相关 的 分析 。,城市园林_植物保护_发展趋势
"入世 不仅 给 乡镇企业 的 发展 带来 良好 的 机遇 , 同时 也 带来 严峻 的 挑战 . 我国 广大 乡镇企业 中 的 大多数 受 多种 因素 的 制约 , 目前 处于 相对 落后 的 状态 , 国际 竞争能力 不强 . 乡镇企业 只有 采取 积极 的 措施 , 加快 改革 , 有效 地 解决 制约 其 发展 的 各种 矛盾 , 作好 充分 的 战略 准备 , 才能 抓住机遇 迎接挑战 .",入世_乡镇企业_机遇_挑战_战略
主要 是 针对 城市 园林植物 病虫害 的 发生 特点 ， 城市园林 病虫害 防治 的 原则 提出 了 一系列 的 防治 措施 ， 以供 园林 专业 同行 参考 。,园林_病虫害_防治
"为 满足 市场 需要 , 开展 了 山香园 育苗 和 人工 造林 研究 . 作者 进行 了 不同 种子 处理 方法 、 不同 插条 年龄 与 粗度 扦插 育苗 的 试验 , 并 对 不同 光照 程度 下 的 人工 造林 效果 作 了 比较 .",山香园_育苗_造林
"基于 信息系统 的 战斗力 生成 是 一个 逐层 生成 、 整体 涌现 的 过程 , 涌现 的 结果 是 战斗力 系统 新质 特性 和 层次 的 涌现 . 通过 建立 基于 信息系统 的 战斗力 涌现 概念模型 和 行为 模型 , 描述 了 基于 优势 链动 的 战斗力 受限 生成 过程 , 分析 了 战斗力 涌现 机制 , 初步 构建 了 战斗力 生成 的 整体 涌现 方法 .",涌现_模型_机制_战斗力
"林业 的 发展 越来越 依赖 林业 技术 的 进步 , 本文 分析 了 制约 林业 技术 发展 的 因素 : 林业 技术 意识 薄弱 、 投入 不足 、 推广 效益 低下 、 自主 创新 和 引进 消化吸收 能力 弱 等 , 并 提出 了 进一步 发展 我国 林业 技术 的 对策 .",林业_技术_因素
"美国 著名 的 西方 马克思主义者 莫里斯 · 迈斯纳 , 对 毛泽东思想 的 研究 有 自己 独到 的 见解 , 但 他 将 毛泽东思想 等同于 乌托邦 社会主义 , 混淆 了 乌托邦 和 乌托邦 主义 . 我们 认为 , 仅仅 因为 毛泽东思想 中 的 某些 理想化 成分 就 将 其 定义 为 乌托邦 主义 , 这 是 不 正确 的 .",毛泽东思想_乌托邦_社会主义
"加文村布 努瑶 送魂 仪式 属于 布努瑶 丧葬 文化 另 一种 体系 , 当前 研究者 关注 甚少 . 仪式 以 死者 “ 净身 ” 为主 线 , “ 唱 死 人 ” 为 基本 内容 , 沿途 与 鬼神 交流 不 突出 , 凶神 恶鬼 危险性 不 明显 , 体现 实践性 与 意象 性 时空观 , 这些 特征 跟 他们 的 人观 密切 相连 , 是 当地 追求 人 与 自我 秩序 、 人 与 社会秩序 、 人与自然 秩序 体系 统一性 的 实践 .",布努瑶_送魂_人观_秩序
在 植物 的 生长发育 过程 中 ， 盐碱 和 重金属 这 2 种 物质 对 植物 的 影响 最大 ， 如果 植物 体内 的 盐碱 和 重金属 太 多 ， 就 会 造成 植物 发育 迟缓 或者 枯萎 而 死 。 本文 主要 是 对 汞 和 镉 这 2 种 金属 对 植物 的 影响 展开 分析 。,盐碱_重金属_植物_生长发育
"建立健全 惩治 和 预防 腐败体系 是 党中央 在 新形势下 对 反腐倡廉 工作 作出 的 重大 战略决策 . 本文 结合 北京市工商行政管理局 大兴 分局 的 具体情况 , 谈谈 加强 教育 , 建立 思想道德 教育 的 长效机制 ; 加强 制度 建设 , 建立 反腐倡廉 的 制度 体系 ; 强化 监督 , 建立 权力 运行 的 监控 机制 .",反腐倡廉_教育_制度_监督
"固体 制剂 的 多条 溶出 曲线 测定 日益 受到 关注 . 在 研发 处方 筛选 阶段 和 评价 固体 制剂 内在 品质 等 方面 , 对 如何 实现 高效 、 准确 、 快捷 地 测定 大批量 溶出度 样品 , 本文 提出 一些 建设性 建议 , 供 试验者 参考 .",溶出度_高效_大批量_样品
综述 了 近几年来 银杏 中 的 有效成分 黄酮类 、 萜 内酯 、 脂肪酸 、 氨基酸 、 多糖 、 金属元素 等 的 提取 、 检测 方法 .,银杏_有效成分_提取_检测
"美国 专利法 关于 实用性 的 规定 包括 操作 实用性 、 有益 实用性 以及 后期 发展 起来 的 特定 实用性 和 实质 实用性 . 基于 美国 审查 实践 中 对 实用性 把握 的 经典 案例 , 阐释 了 美国 关于 实用性 的 审查 标准 , 这 对于 我们 了解 和 掌握 美国 专利 实用性 的 审查 标准 必然 具有 很大 的 指导 价值 .",案例_专利_实用性_审查
"四川省 矿山 众多 , 因地制宜 地 划分 矿山 类型 , 对 开展 矿山 土地 复垦 具有 重要 的 意义 . 提出 了 四川省 面向 土地 复垦 的 矿山 分类 原则 和 依据 , 指出 四川省 矿山 分类 的 主导 因素 是 矿山 开采 方式 和 矿区 地形 条件 , 据此 将 全省 矿山 分为 2 个大类 和 6 个 基本 类型 , 即 山地 地下 矿山 、 盆地 丘陵 地下 矿山 、 高原 露天矿 山 、 山地 露天矿 山 、 盆地 丘陵 露天矿 山 和 河谷 露天矿 山 . 分析 了 各类 矿山 对 土地 破坏 的 特点 , 并 对 各 类型 矿山 的 复垦 对策 进行 了 探讨 .",矿山_复垦_分类_对策
"本文 指出 , 民族主义 和 民族主义 研究 是 当代世界 和 学术研究 中 引人注目 的 领域 , 作者 对 西方 教育史 和 比较 教育 研究 中 关于 民族主义 与 教育 问题 的 研究 进行 了 较为 全面 的 梳理 , 并 对 相关 问题 研究 , 如 民族主义 、 民主 和 教育 的 关系 研究 、 教育 和 民族 认同 的 研究 、 教科书 与 民族主义 研究 进行 了 述评 .",西方_民族主义_教育
